designation,l,b,parallax,phot_g_mean_mag,SIMBAD_ID,Spectral_Type,distance,adjusted_mag,X,Y,Z,interim_ID,Absolute_Mag,star_name
Gaia DR3 3788194488314248832,261.29751038836577,49.16705272895948,40.29254567586476,13.090570449829102,EGGR  76,DA3,24.818486477487575,8.545551924994697,-2.45531392545358,-16.040886703697925,18.778143100952082,EGGR 76,,
Gaia DR3 694744636968134528,200.5802887585736,42.9740801890924,40.29289239737667,10.800850868225098,G  47-33,M1V,24.81827291368903,6.255875368721349,-16.999719221436344,-6.383100622045282,16.91780846503244,G 47-33,,
Gaia DR3 6074572293450037376,300.45394301247387,8.540517282727176,40.29293433863474,12.449479103088379,L  255-28,,24.81824708013766,7.904508808129867,12.439531288089723,-21.15700508137526,3.6857272620284696,L 255-28,,
Gaia DR3 1990723839987250176,106.87287625344291,-10.356940963220884,40.29404730510429,4.438951015472412,*   7 And,F1V,24.817561572508602,-0.1058811720093189,-7.085913529632866,23.36224372937404,-4.461699203794978, 7 And,,
Gaia DR3 2059314703923324288,71.1974469306122,2.7273495057472092,40.29480556093043,11.497193336486816,PM J19594+3454,,24.817094562917887,6.952455238423063,7.989684689147821,23.466117019487225,1.1808781226432508,PM J19594+3454,,
Gaia DR3 4118061755063242368,5.3963091152000295,5.665514044780683,40.29543955873637,20.075424194335938,,,24.81670409730503,15.530764765570808,24.58602895848708,2.3224660674789748,2.4499252378469905,,,
Gaia DR3 1809456596391861248,57.01776811657104,-8.801640215223188,40.295445336800256,9.2672119140625,HD 191499B,,24.816700538776253,4.722553202259828,13.350598733471013,20.572083222386983,-3.7973057528099727,HD 191499B,,
Gaia DR3 1695111789438813312,108.57276248924981,42.83416165568153,40.29593260059154,11.550957679748535,G 239-41,M3.0V,24.816400451923528,7.006359428978268,-5.796373803715583,17.250699674084096,16.87214102810858,G 239-41,,
Gaia DR3 2639991331699321472,85.94961097871438,-60.377711761365745,40.29691970771439,9.700189590454102,BD-03  5691,K7V,24.815792553210002,5.155713820411915,0.8663902629821957,12.235315107390559,-21.572435935216568,BD-03 5691,,
Gaia DR3 5537221685127063040,255.99890607774375,-6.716285259229843,40.297457282807315,13.73399829864502,UCAC4 245-021439,,24.815461506218764,9.189589229917864,-5.962661379567343,-23.9129835709052,-2.9022432318569096,UCAC4 245-021439,,
Gaia DR3 215350076836032384,160.045659364209,9.647456483679436,40.30019708274376,16.64887046813965,LP  159-2,,24.813774432586893,12.104801334855908,-22.99421737329126,8.348464970905084,4.158425376353893,LP 159-2,,
Gaia DR3 2374036786248265984,107.14109743516674,-77.64537326325954,40.30276179028997,13.72555923461914,G 268-14B,,24.81219538262331,9.18180829158337,-1.5646588849045673,5.073052689233994,-24.237595150749144,G 268-14B,,
Gaia DR3 4087368200624899840,18.39861454438351,-11.230461141734073,40.306697606797684,12.088411331176758,UPM J1906-1755A,,24.809772553317565,7.545148645541579,23.09080724702487,7.680669074367467,-4.8318482383192265,UPM J1906-1755A,,
Gaia DR3 3085871437392148992,218.99467088172264,11.91862760967353,40.3073182482218,12.999320983886719,[SLS2012] PYC J07448+0007,,24.80939053900258,8.456135287521649,-18.866287007067715,-15.274712749001967,5.123692410671779,[SLS2012] PYC J07448+0007,,
Gaia DR3 1799991798431932800,81.01889295926945,-20.522212832679568,40.30895269465375,12.791531562805176,G 188-28,M5V,24.808384568439354,8.248548610428765,3.627024007015308,22.94910259464576,-8.697087549779983,G 188-28,,
Gaia DR3 4118275197607690368,5.431005268264239,6.240847322189469,40.31409412628563,20.33869743347168,,,24.805220647336316,15.796352193491611,24.547524489024664,2.3338273807468917,2.6965278749996986,,,
Gaia DR3 6912395304772726144,45.3256229020503,-31.46775375243841,40.315743501634664,12.879660606384277,PM J21047-0418,M4,24.80420582990001,8.337519927816928,14.874539986757862,15.044577901698279,-12.948257133456952,PM J21047-0418,,
Gaia DR3 2187263158355763072,93.98962601232509,9.380450480794282,40.32142671028644,9.635072708129883,BD+56  2471,M1V,24.80070973641637,5.0936368172734925,-1.702456460088882,24.40977368992197,4.04225108550575,BD+56 2471,,
Gaia DR3 3382740882560780928,189.41844362351944,7.339948069062629,40.321835847416345,15.512579917907715,2MASS J06343934+2413528,,24.800458088866403,10.971194761249933,-24.265651303406162,-4.025178188190783,3.1684110832458012,2MASS J06343934+2413528,,
Gaia DR3 2711324446359728384,78.2900817983684,-46.85974683764512,40.32504459144833,16.04147720336914,LP  581-35,DA8.1,24.798484667071353,11.500489922489843,3.441512299713027,16.603959420616754,-18.095009434438243,LP 581-35,,
Gaia DR3 5827358099092820608,321.94007366956555,-5.093759283018514,40.325226844078585,12.676924705505371,L  153-51,,24.798372588617973,8.13596002252029,19.448294366492743,-15.227457266218403,-2.201743509961618,L 153-51,,
Gaia DR3 244808226728958848,151.62030211930423,-6.955919741033236,40.32748827560923,7.480358123779297,HD  23140,K0V,24.796981978290418,2.9396738320405458,-21.656227479784945,11.69956335164963,-3.0030557697458984,HD 23140,,
Gaia DR3 1809456806859123584,57.01667522862312,-8.8019767969697,40.32760083309213,7.472054481506348,HD 191499A,,24.796912767977442,2.931384145177498,13.340333491945731,20.555406773188064,-3.7944218973551247,HD 191499A,,
Gaia DR3 4117062814272205568,6.3321989442075735,3.3692212060149362,40.32782876602296,20.579614639282227,,,24.796772615800258,16.038972563038527,24.60289205958192,2.7301802344404833,1.4573092848578852,,,
Gaia DR3 1575287046603605888,132.56572289987645,59.41701090748996,40.32790069695137,3.3111023902893066,* del UMa,A2Vn,24.796728386994765,-1.229530767687967,-8.534061761189172,9.2918731335747,21.34733290657532,del UMa,,
Gaia DR3 1174189362318863488,8.279580681824324,56.22454692099706,40.33017348362118,10.478222846984863,Ross 1028b,M2V,24.795330979821305,5.937871469436083,13.64102955011577,1.985046344870458,20.610442552756382,Ross 1028b,,
Gaia DR3 2840714875932461440,98.0781455297359,-34.30798536791307,40.33109263035254,12.567652702331543,G  68-9,dM4.0,24.794765893533363,8.027415276221376,-2.8780589981108364,20.277740388400645,-13.975351046007532,G 68-9,,
Gaia DR3 3574377616021489024,286.94021302393446,49.706712716993486,40.33507455627513,6.66826057434082,HD 105590A,G4,24.792318125129757,2.1285167784680503,4.6716529383476315,-15.33751100811861,18.910194417750073,HD 105590A,,
Gaia DR3 4273456111216132480,31.409329468781984,4.668762290661705,40.33744759663104,14.052250862121582,UCAC4 454-078392,,24.790859600237063,9.512801223452932,21.087949913479306,12.876853206658025,2.0178552127036555,UCAC4 454-078392,,
Gaia DR3 6478007127114271104,348.341462821835,-41.31490684442094,40.337574258266294,11.862915992736816,L  280-19,M3.5V,24.790781755922573,7.323482054297599,18.236020575951017,-3.7627376834272974,-16.36680233732267,L 280-19,,
Gaia DR3 3131514462863888768,205.27481889713104,-3.821841838770914,40.338279636814796,10.35955810546875,PM J06237+0502,M1.5V,24.79034824993747,5.8202116006933196,-22.367322380071435,-10.560960552872118,-1.6523825525017641,PM J06237+0502,,
Gaia DR3 2374036786248265856,107.14317055668532,-77.64337704334524,40.33987799106715,11.535215377807617,G 268-14,M1.5,24.78936600208458,6.996066987899898,-1.563651331010375,5.069134663062474,-24.215109643940803,G 268-14,,
Gaia DR3 378851098016946816,116.58178382075116,-24.23405221997204,40.34022477535669,11.72147274017334,G 171-51,M3.0V,24.789152900577957,7.182367332894255,-10.115007190254875,20.215253082287163,-10.175081026134588,G 171-51,,
Gaia DR3 5564029702750970112,249.74567211572656,-16.64167848044984,40.34032643870324,15.922639846801758,WT 201,DA8.0,24.789090428395294,11.383547040248006,-8.222235649027937,-22.282161640725903,-7.099233607621073,WT 201,,
Gaia DR3 2394366515727615104,62.14253088683683,-71.2631548108384,40.341056748870756,17.129533767700195,LP  823-44,DZ,24.788641661648896,12.590531478951007,3.7207404650809326,7.039887508113103,-23.474940461996017,LP 823-44,,
Gaia DR3 4647534190597951232,287.1228336861851,-45.56140154239561,40.343059730982155,13.562411308288574,UPM J0252-6741,,24.78741093680687,9.023657269405557,5.109612175977807,-16.58553243537983,-17.698240539562,UPM J0252-6741,,
Gaia DR3 4227064966858434304,46.467037435403185,-26.34013433034273,40.344952301898424,14.915011405944824,2MASS J20485716-0053473,,24.78624816599288,10.376491921225298,15.299575140775168,16.103823413341075,-10.997634751613074,2MASS J20485716-0053473,,
Gaia DR3 2711324381934051200,78.29423092965939,-46.86358012260676,40.34743534660987,10.415373802185059,G  28-24,M1V,24.7847227812467,5.877162034808467,3.4381552141703735,16.59380929458554,-18.086101436225793,G 28-24,,
Gaia DR3 2146576757065535360,83.50933362076779,20.629616462962247,40.34803770071597,12.018860816955566,G 229-20A,,24.7843527711945,7.480723694919459,2.622007745145721,23.046445016721798,8.732158367931227,G 229-20A,,
Gaia DR3 4540115306180362368,32.87732648935432,26.189252637926163,40.351251399984655,12.791848182678223,LSPM J1716+1133,M4.0V,24.782378868189955,8.254109292064745,18.676454117225738,12.071858749194996,10.937394128088922,LSPM J1716+1133,,
Gaia DR3 5825174709476568576,317.7926314034103,-6.412827427204944,40.35198864201762,20.567251205444336,,,24.7819260872492,16.029603667053223,18.241566477926874,-16.544717750569895,-2.767928391276469,,,
Gaia DR3 2374484527999034112,108.51681777784268,-76.19672186983678,40.35328130111636,12.884505271911621,WT 1109,,24.781132234030625,8.34701790386623,-1.8777114088243325,5.606418433800151,-24.065468767734995,WT 1109,,
Gaia DR3 1750816651978245248,54.90958934499874,-20.231318994027646,40.35333657737049,11.380998611450195,L 1143-66,M0.5V,24.7810982886799,6.843518092440931,13.366957039232458,19.026024033994087,-8.56957999918356,L 1143-66,,
Gaia DR3 3574523370032644992,284.2815470399469,48.828837954755144,40.355611954198,11.313180923461914,L  829-10,M5/6,24.779701052110422,6.775982328188431,4.024139904054264,-15.808600167886787,18.652829356332255,L 829-10,,
Gaia DR3 3845908124238526848,228.1432814485135,34.53252582404249,40.36194513055016,12.13316822052002,PM J09201+0347,M3.5V,24.77581287932268,7.596754234765692,-13.619267558443818,-15.202008533021433,14.044763848661708,PM J09201+0347,,
Gaia DR3 6659271205321359872,350.10310167976604,-27.143222625167102,40.36472897073588,14.228602409362793,SCR J1936-4816,,24.774104162200427,9.69253327123384,21.717634541225692,-3.789122520745976,-11.302350972080674,SCR J1936-4816,,
Gaia DR3 2146576761360909056,83.50865408438317,20.62960394971102,40.364759986749185,12.103304862976074,G 229-20B,,24.77408512594344,7.567239566815367,2.6211949378373096,23.036868158677965,8.728535751489906,G 229-20B,,
Gaia DR3 3192389821785729408,202.25480226289517,-38.95194833007391,40.368991012333126,12.557441711425781,1RXS J041417.0-090650,M4.3V,24.771488583761982,8.021900486738955,-17.829120760486685,-7.295830408325088,-15.573052308921069,1RXS J041417.0-090650,,
Gaia DR3 5792730526510790144,312.60026204086597,-14.238810268961423,40.37069115137634,17.931137084960938,DENIS J151901.6-741613,M9.0,24.770445377076665,13.395806430714558,16.2515152277526,-17.673227813508458,-6.092637822215851,DENIS J151901.6-741613,,
Gaia DR3 2372272516761781888,121.68097005793086,-78.5100461085307,40.37360525215522,18.417957305908203,SIPS J0050-1538,L0.5V,24.768657486851957,13.882987556507112,-2.5911883421405495,4.198609989137294,-24.272284829320434,SIPS J0050-1538,,
Gaia DR3 1468036318743647616,98.4508395094982,81.94425881677407,40.3737042264516,8.868364334106445,BD+35  2406,K8V,24.768596767616653,4.333406841992565,-0.5100983059795892,3.433296016998318,24.52418528748081,BD+35 2406,,
Gaia DR3 3693536398408130944,291.3599356932186,59.08831487054291,40.38091696886801,13.62478256225586,G  13-39B,,24.76417266034246,9.090718237904866,4.63359044980079,-11.847909382567689,21.246673395080755,G 13-39B,,
Gaia DR3 4227165812690769408,47.09185664054048,-26.219295821379482,40.381218065566785,11.87736701965332,Wolf  882,M3.5V,24.763988009878872,7.343339977216513,15.125215953535598,16.27203236667168,-10.940928076279729,Wolf 882,,
Gaia DR3 2854535874531776000,106.50979708752016,-33.54079247454442,40.38377238196252,12.770979881286621,G 130-14,dM4.5,24.762421661396143,8.237269104150217,-5.865260636539306,19.788362179596692,-13.681994242483468,G 130-14,,
Gaia DR3 5740366044716708864,243.9475878952955,29.340969431114416,40.39260480148935,11.8794527053833,G 161-48,,24.75700700448831,7.346835369159946,-9.478295943839674,-19.38835246797999,12.131079523218455,G 161-48,,
Gaia DR3 2146576589564898688,83.49861463125494,20.62280468890565,40.39310935403938,16.942256927490234,LP  141-14,DC,24.756697763352506,12.409702046931884,2.6235061498448187,23.02126898325314,8.71966020143081,LP 141-14,,
Gaia DR3 4948775190921234816,252.30539603682416,-63.222978877552194,40.396278001081676,14.81290340423584,LP  993-98,,24.75475587065777,10.28074073447988,-3.389728363110691,-10.624877309843631,-22.10021859599941,LP 993-98,,
Gaia DR3 2720293407519457280,66.3903134237186,-38.64212223863944,40.399524162137595,14.426512718200684,LP  579-24,M5V,24.752766789694004,9.894751821924379,7.743117355215602,17.71513108900438,-15.456963733790921,LP 579-24,,
Gaia DR3 5406897052930352512,277.6278415886102,4.745663093961883,40.40132038947114,11.566439628601074,PM J10061-4949,M3,24.7516662910999,7.034901035364274,3.2742240924628123,-24.448539064187464,2.0477740122402794,PM J10061-4949,,
Gaia DR3 3574377616021489152,286.94393895483296,49.7074098531324,40.40266194199954,9.14677619934082,HD 105590B,K5,24.75084442296303,4.6154036316500155,4.664766760436654,-15.31133067949383,18.878755349430126,HD 105590B,,
Gaia DR3 4276948538120524288,32.45854395509928,5.895587540711795,40.406026374117005,17.465608596801758,2MASS J18293465+0215549,,24.74878352899786,12.934652374455684,20.772074878149258,13.212151512705836,2.542094378079002,2MASS J18293465+0215549,,
Gaia DR3 1057879895596316416,133.183708271162,48.44387494138591,40.41555108163215,11.484355926513672,Ross  451,esdM0,24.74295099874253,6.95457818989617,-11.232288292750653,11.967989847234097,18.51530563753167,Ross 451,,
Gaia DR3 1817769836303393280,64.89988148096313,-13.076988302904994,40.41782305620561,7.998401165008545,HD 197396,K2.5V,24.741560143142433,3.468904497268631,10.223223766139974,21.824128274741366,-5.598028152108525,HD 197396,,
Gaia DR3 2646192130603302400,87.55835319394075,-56.498760472872966,40.42377619975491,12.172337532043457,Wolf 1040,M1.5V,24.7379164939584,7.643577260368793,0.5816953129465914,13.641821041190939,-20.628302443610703,Wolf 1040,,
Gaia DR3 6904703228801028864,35.4556123479597,-26.8681941609382,40.424057561794726,5.49233341217041,HD 195564,G2.5IV,24.737744311573323,0.9636079419278598,17.97522817790518,12.800606487006942,-11.179965972301424,HD 195564,,
Gaia DR3 779689606794219136,177.4288611856549,61.16492219066362,40.43178943451538,15.159120559692383,LP  213-67,M6.5Ve,24.733013650549204,10.631351343453897,-11.91647862398623,0.5351092863595844,21.666406243167884,LP 213-67,,
Gaia DR3 6148648281576023424,293.60367277395545,19.570284620290135,40.434472795051164,5.03289270401001,HD 104731,F5V,24.73137228890472,0.5054553147241716,9.330571429536565,-21.35310306868835,8.284093277401725,HD 104731,,
Gaia DR3 5520094661224351872,261.18496009986694,-6.0035407336000715,40.4372792968314,15.38736629486084,DENIS J081244.2-450433,,24.72965583711658,10.860275936733442,-3.7689170933985072,-24.30352444296427,-2.586472774950665,DENIS J081244.2-450433,,
Gaia DR3 3765325471089276288,252.56974388311266,32.805741965268446,40.43764927875309,19.81502342224121,2MASS J10044030-1318186,L1,24.729429574567874,15.28797881153248,-6.226152482401866,-19.830972319168566,13.398218136221075,2MASS J10044030-1318186,,
Gaia DR3 379582273249916416,116.16740817212806,-24.232347194579777,40.43919589451821,6.828240871429443,HD   1562,G1V,24.72848378608726,2.301387491691947,-9.944278918108044,20.238496136579215,-10.149507440625902,HD 1562,,
Gaia DR3 304991163902854784,138.8739908125445,-27.55987181341383,40.442399810489,6.948589324951172,HD  12051,G9V,24.726524753376367,2.4221320694424993,-16.51213354105496,14.417657217418135,-11.440351072529754,HD 12051,,
Gaia DR3 3347284175186268160,192.64322332440383,-5.381777371093548,40.443950015497855,12.742341041564941,LSPM J0553+1520A,,24.725576992771643,8.216075438295785,-24.019677928794678,-5.3880628874147725,-2.319053286088058,LSPM J0553+1520A,,
Gaia DR3 4376455233769489536,25.197004723074443,18.531707255936997,40.44450731156872,11.084868431091309,Wolf  755,M0V,24.725236292196364,6.558671724682012,21.212546362112032,9.980512174273635,7.858407171899875,Wolf 755,,
Gaia DR3 2785466581298775680,127.873755707434,-43.50117931713176,40.451580634390716,12.104721069335938,LSPM J0106+1913,M3.0V,24.72091286217454,7.579398734360368,-11.008613498699736,14.154557602759567,-17.017122572445494,LSPM J0106+1913,,
Gaia DR3 3787904732640409216,259.17756978936313,47.15261070469214,40.45239846655332,12.000746726989746,G 163-30,dM4.0,24.720413075798604,7.475525478780455,-3.1565440411862484,-16.51206131011699,18.124207117694937,G 163-30,,
Gaia DR3 5613426740110194816,240.32186578651104,-3.15855676395286,40.452740407581494,14.223986625671387,UCAC4 322-026229,,24.720204117805178,9.698807641900785,-12.221050390003214,-21.44479413602207,-1.3620658774771888,UCAC4 322-026229,,
Gaia DR3 6784262587654030336,14.18503495848456,-45.55696866126643,40.45330314027752,17.9303035736084,SIPS J2126-3143,M9.2V,24.719860243114372,13.40519414368957,16.78108259920322,4.241603327419248,-17.64867016096826,SIPS J2126-3143,,
Gaia DR3 1941668716392322432,108.17533741738664,-13.11358782426426,40.45658097790542,12.437058448791504,UPM J2325+4717B,,24.717857412274427,7.9123541409001525,-7.509078286193428,22.87216784867386,-5.608043887795277,UPM J2325+4717B,,
Gaia DR3 5888257093214433920,323.18357029167515,4.502917114462916,40.45667046744352,10.548051834106445,L  262-74 A,,24.717802736750784,6.023358586151075,19.726994346424668,-14.766501705960364,1.9405910328874796,L 262-74 A,,
Gaia DR3 3693536394118295808,291.35987255893053,59.08790822091072,40.45787397513887,11.762140274047852,G  13-39A,,24.717067451801704,7.2375957642091855,4.624818447196536,-11.82551813002417,21.206168883224887,G 13-39A,,
Gaia DR3 1750816656275568000,54.90664585217601,-20.234473570209435,40.458374148398065,10.461620330810547,L 1143-65,M0V,24.71676188301785,5.937137634670712,13.332958207089378,18.975558856451283,-8.548608630365838,L 1143-65,,
Gaia DR3 3228023859770327424,199.7036355218071,-24.824988306844617,40.45859306135544,15.18393611907959,G  84-26,DA4.4,24.716628145805775,10.659480476963765,-21.119222617527758,-7.563288346459383,-10.377225656101627,G 84-26,,
Gaia DR3 2617534627040896768,47.799816209885535,-45.426861433064744,40.45861396882203,13.439026832580566,LP  759-8,dM4.5,24.716615373196273,8.91457377427446,11.652105783636319,12.850399429064625,-17.60700828724082,LP 759-8,,
Gaia DR3 2367899071824176384,82.00222589801128,-77.13382845458216,40.46246076375024,14.027729034423828,LP  764-14,sdM3.5,24.714265546990315,9.503751352272058,0.7656910121887588,5.449710837320124,-24.093760407844215,LP 764-14,,
Gaia DR3 1565090003967879424,112.76775430410693,61.46855094718901,40.46506499292375,3.9743545055389404,* g UMa,A5V+M3-4V,24.71267499940685,-0.549301378911732,-4.568027206731553,10.884050088652174,21.711445984378365,g UMa,,
Gaia DR3 3801886118203373184,255.34002004980488,49.02241174306484,40.46631447444404,12.513792037963867,PM J10554-0249,M4.11,24.71191194423047,7.990290541283256,-4.101242751880775,-15.677613104753734,18.656656912941287,PM J10554-0249,,
